,model,lr,n_epochs,hidden_size,weight_decay,batch_size,activation,dropout,model_name,Test Accuracy,Test F1,max_depth,min_samples_split,min_samples_leaf,max_features,criterion,class_weight,n_estimators,bootstrap,C,penalty,solver,max_iter,fit_intercept,tol
2445,MLP,0.0005,200.0,128.0,0.005,128.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2446,MLP,0.0005,200.0,128.0,0.005,128.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2447,MLP,0.0005,200.0,128.0,0.005,128.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2448,MLP,0.0005,200.0,128.0,0.001,32.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2449,MLP,0.0005,200.0,128.0,0.001,32.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2450,MLP,0.0005,200.0,128.0,0.001,32.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2451,MLP,0.0005,200.0,128.0,0.001,32.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2452,MLP,0.0005,200.0,128.0,0.001,32.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2453,MLP,0.0005,200.0,128.0,0.001,32.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2454,MLP,0.0005,200.0,128.0,0.001,64.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2455,MLP,0.0005,200.0,128.0,0.001,64.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2456,MLP,0.0005,200.0,128.0,0.001,64.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2457,MLP,0.0005,200.0,128.0,0.001,64.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2458,MLP,0.0005,200.0,128.0,0.001,64.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2459,MLP,0.0005,200.0,128.0,0.001,64.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2460,MLP,0.0005,200.0,128.0,0.001,128.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2461,MLP,0.0005,200.0,128.0,0.001,128.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2462,MLP,0.0005,200.0,128.0,0.001,128.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2463,MLP,0.0005,200.0,128.0,0.001,128.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2464,MLP,0.0005,200.0,128.0,0.001,128.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2465,MLP,0.0005,200.0,128.0,0.001,128.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2466,MLP,0.0005,200.0,128.0,0.0005,32.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2467,MLP,0.0005,200.0,128.0,0.0005,32.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2468,MLP,0.0005,200.0,128.0,0.0005,32.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2469,MLP,0.0005,200.0,128.0,0.0005,32.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2470,MLP,0.0005,200.0,128.0,0.0005,32.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2471,MLP,0.0005,200.0,128.0,0.0005,32.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2472,MLP,0.0005,200.0,128.0,0.0005,64.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2473,MLP,0.0005,200.0,128.0,0.0005,64.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2474,MLP,0.0005,200.0,128.0,0.0005,64.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2475,MLP,0.0005,200.0,128.0,0.0005,64.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2476,MLP,0.0005,200.0,128.0,0.0005,64.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2477,MLP,0.0005,200.0,128.0,0.0005,64.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2478,MLP,0.0005,200.0,128.0,0.0005,128.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2479,MLP,0.0005,200.0,128.0,0.0005,128.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2480,MLP,0.0005,200.0,128.0,0.0005,128.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2481,MLP,0.0005,200.0,128.0,0.0005,128.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2482,MLP,0.0005,200.0,128.0,0.0005,128.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2483,MLP,0.0005,200.0,128.0,0.0005,128.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2484,MLP,0.0005,200.0,192.0,0.005,32.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2485,MLP,0.0005,200.0,192.0,0.005,32.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2486,MLP,0.0005,200.0,192.0,0.005,32.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2487,MLP,0.0005,200.0,192.0,0.005,32.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2488,MLP,0.0005,200.0,192.0,0.005,32.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2489,MLP,0.0005,200.0,192.0,0.005,32.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2490,MLP,0.0005,200.0,192.0,0.005,64.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2491,MLP,0.0005,200.0,192.0,0.005,64.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2492,MLP,0.0005,200.0,192.0,0.005,64.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2493,MLP,0.0005,200.0,192.0,0.005,64.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2494,MLP,0.0005,200.0,192.0,0.005,64.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2495,MLP,0.0005,200.0,192.0,0.005,64.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2496,MLP,0.0005,200.0,192.0,0.005,128.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2497,MLP,0.0005,200.0,192.0,0.005,128.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2498,MLP,0.0005,200.0,192.0,0.005,128.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2499,MLP,0.0005,200.0,192.0,0.005,128.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2500,MLP,0.0005,200.0,192.0,0.005,128.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2501,MLP,0.0005,200.0,192.0,0.005,128.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2502,MLP,0.0005,200.0,192.0,0.001,32.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2503,MLP,0.0005,200.0,192.0,0.001,32.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2504,MLP,0.0005,200.0,192.0,0.001,32.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2505,MLP,0.0005,200.0,192.0,0.001,32.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2506,MLP,0.0005,200.0,192.0,0.001,32.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2507,MLP,0.0005,200.0,192.0,0.001,32.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2508,MLP,0.0005,200.0,192.0,0.001,64.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2509,MLP,0.0005,200.0,192.0,0.001,64.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2510,MLP,0.0005,200.0,192.0,0.001,64.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2511,MLP,0.0005,200.0,192.0,0.001,64.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2512,MLP,0.0005,200.0,192.0,0.001,64.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2513,MLP,0.0005,200.0,192.0,0.001,64.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2514,MLP,0.0005,200.0,192.0,0.001,128.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2515,MLP,0.0005,200.0,192.0,0.001,128.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2516,MLP,0.0005,200.0,192.0,0.001,128.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2517,MLP,0.0005,200.0,192.0,0.001,128.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2518,MLP,0.0005,200.0,192.0,0.001,128.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2519,MLP,0.0005,200.0,192.0,0.001,128.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
2520,MLP,0.0005,200.0,192.0,0.0005,32.0,relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2521,MLP,0.0005,200.0,192.0,0.0005,32.0,relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2522,MLP,0.0005,200.0,192.0,0.0005,32.0,relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2523,MLP,0.0005,200.0,192.0,0.0005,32.0,leaky_relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2524,MLP,0.0005,200.0,192.0,0.0005,32.0,leaky_relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2525,MLP,0.0005,200.0,192.0,0.0005,32.0,leaky_relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2526,MLP,0.0005,200.0,192.0,0.0005,64.0,relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2527,MLP,0.0005,200.0,192.0,0.0005,64.0,relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2528,MLP,0.0005,200.0,192.0,0.0005,64.0,relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2529,MLP,0.0005,200.0,192.0,0.0005,64.0,leaky_relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2530,MLP,0.0005,200.0,192.0,0.0005,64.0,leaky_relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2531,MLP,0.0005,200.0,192.0,0.0005,64.0,leaky_relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2532,MLP,0.0005,200.0,192.0,0.0005,128.0,relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2533,MLP,0.0005,200.0,192.0,0.0005,128.0,relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2534,MLP,0.0005,200.0,192.0,0.0005,128.0,relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2535,MLP,0.0005,200.0,192.0,0.0005,128.0,leaky_relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2536,MLP,0.0005,200.0,192.0,0.0005,128.0,leaky_relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2537,MLP,0.0005,200.0,192.0,0.0005,128.0,leaky_relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
2538,MLP,0.0005,200.0,256.0,0.005,32.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2539,MLP,0.0005,200.0,256.0,0.005,32.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2540,MLP,0.0005,200.0,256.0,0.005,32.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2541,MLP,0.0005,200.0,256.0,0.005,32.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2542,MLP,0.0005,200.0,256.0,0.005,32.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2543,MLP,0.0005,200.0,256.0,0.005,32.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2544,MLP,0.0005,200.0,256.0,0.005,64.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2545,MLP,0.0005,200.0,256.0,0.005,64.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2546,MLP,0.0005,200.0,256.0,0.005,64.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2547,MLP,0.0005,200.0,256.0,0.005,64.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2548,MLP,0.0005,200.0,256.0,0.005,64.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2549,MLP,0.0005,200.0,256.0,0.005,64.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2550,MLP,0.0005,200.0,256.0,0.005,128.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2551,MLP,0.0005,200.0,256.0,0.005,128.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2552,MLP,0.0005,200.0,256.0,0.005,128.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2553,MLP,0.0005,200.0,256.0,0.005,128.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2554,MLP,0.0005,200.0,256.0,0.005,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2555,MLP,0.0005,200.0,256.0,0.005,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2556,MLP,0.0005,200.0,256.0,0.001,32.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2557,MLP,0.0005,200.0,256.0,0.001,32.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2558,MLP,0.0005,200.0,256.0,0.001,32.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2559,MLP,0.0005,200.0,256.0,0.001,32.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2560,MLP,0.0005,200.0,256.0,0.001,32.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2561,MLP,0.0005,200.0,256.0,0.001,32.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2562,MLP,0.0005,200.0,256.0,0.001,64.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2563,MLP,0.0005,200.0,256.0,0.001,64.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2564,MLP,0.0005,200.0,256.0,0.001,64.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2565,MLP,0.0005,200.0,256.0,0.001,64.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2566,MLP,0.0005,200.0,256.0,0.001,64.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2567,MLP,0.0005,200.0,256.0,0.001,64.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2568,MLP,0.0005,200.0,256.0,0.001,128.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2569,MLP,0.0005,200.0,256.0,0.001,128.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2570,MLP,0.0005,200.0,256.0,0.001,128.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2571,MLP,0.0005,200.0,256.0,0.001,128.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2572,MLP,0.0005,200.0,256.0,0.001,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2573,MLP,0.0005,200.0,256.0,0.001,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2574,MLP,0.0005,200.0,256.0,0.0005,32.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2575,MLP,0.0005,200.0,256.0,0.0005,32.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2576,MLP,0.0005,200.0,256.0,0.0005,32.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2577,MLP,0.0005,200.0,256.0,0.0005,32.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2578,MLP,0.0005,200.0,256.0,0.0005,32.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2579,MLP,0.0005,200.0,256.0,0.0005,32.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2580,MLP,0.0005,200.0,256.0,0.0005,64.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2581,MLP,0.0005,200.0,256.0,0.0005,64.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2582,MLP,0.0005,200.0,256.0,0.0005,64.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2583,MLP,0.0005,200.0,256.0,0.0005,64.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2584,MLP,0.0005,200.0,256.0,0.0005,64.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2585,MLP,0.0005,200.0,256.0,0.0005,64.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2586,MLP,0.0005,200.0,256.0,0.0005,128.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2587,MLP,0.0005,200.0,256.0,0.0005,128.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2588,MLP,0.0005,200.0,256.0,0.0005,128.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2589,MLP,0.0005,200.0,256.0,0.0005,128.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2590,MLP,0.0005,200.0,256.0,0.0005,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2591,MLP,0.0005,200.0,256.0,0.0005,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
2592,MLP,0.0005,200.0,384.0,0.005,32.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2593,MLP,0.0005,200.0,384.0,0.005,32.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2594,MLP,0.0005,200.0,384.0,0.005,32.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2595,MLP,0.0005,200.0,384.0,0.005,32.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2596,MLP,0.0005,200.0,384.0,0.005,32.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2597,MLP,0.0005,200.0,384.0,0.005,32.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2598,MLP,0.0005,200.0,384.0,0.005,64.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2599,MLP,0.0005,200.0,384.0,0.005,64.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2600,MLP,0.0005,200.0,384.0,0.005,64.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2601,MLP,0.0005,200.0,384.0,0.005,64.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2602,MLP,0.0005,200.0,384.0,0.005,64.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2603,MLP,0.0005,200.0,384.0,0.005,64.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2604,MLP,0.0005,200.0,384.0,0.005,128.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2605,MLP,0.0005,200.0,384.0,0.005,128.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2606,MLP,0.0005,200.0,384.0,0.005,128.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2607,MLP,0.0005,200.0,384.0,0.005,128.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2608,MLP,0.0005,200.0,384.0,0.005,128.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2609,MLP,0.0005,200.0,384.0,0.005,128.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2610,MLP,0.0005,200.0,384.0,0.001,32.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2611,MLP,0.0005,200.0,384.0,0.001,32.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2612,MLP,0.0005,200.0,384.0,0.001,32.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2613,MLP,0.0005,200.0,384.0,0.001,32.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2614,MLP,0.0005,200.0,384.0,0.001,32.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2615,MLP,0.0005,200.0,384.0,0.001,32.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2616,MLP,0.0005,200.0,384.0,0.001,64.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2617,MLP,0.0005,200.0,384.0,0.001,64.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2618,MLP,0.0005,200.0,384.0,0.001,64.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2619,MLP,0.0005,200.0,384.0,0.001,64.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2620,MLP,0.0005,200.0,384.0,0.001,64.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2621,MLP,0.0005,200.0,384.0,0.001,64.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2622,MLP,0.0005,200.0,384.0,0.001,128.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2623,MLP,0.0005,200.0,384.0,0.001,128.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2624,MLP,0.0005,200.0,384.0,0.001,128.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2625,MLP,0.0005,200.0,384.0,0.001,128.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2626,MLP,0.0005,200.0,384.0,0.001,128.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2627,MLP,0.0005,200.0,384.0,0.001,128.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2628,MLP,0.0005,200.0,384.0,0.0005,32.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2629,MLP,0.0005,200.0,384.0,0.0005,32.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2630,MLP,0.0005,200.0,384.0,0.0005,32.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2631,MLP,0.0005,200.0,384.0,0.0005,32.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2632,MLP,0.0005,200.0,384.0,0.0005,32.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
2633,MLP,0.0005,200.0,384.0,0.0005,32.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
