,model,lr,n_epochs,hidden_size,weight_decay,model_name,Test Accuracy,Test F1,max_depth,min_samples_split,min_samples_leaf,criterion,n_estimators,max_features,C,penalty,solver,max_iter,class_weight
467,RandomForest,,,,,RandomForest,0.37755102040816324,0.19899414311179017,10.0,2.0,1.0,,300.0,,,,,,
468,RandomForest,,,,,RandomForest,0.413265306122449,0.24876848985208116,10.0,2.0,2.0,,300.0,sqrt,,,,,
469,RandomForest,,,,,RandomForest,0.42857142857142855,0.21535818713450292,10.0,2.0,2.0,,300.0,log2,,,,,
470,RandomForest,,,,,RandomForest,0.3877551020408163,0.2461249179571781,10.0,2.0,2.0,,300.0,,,,,,
471,RandomForest,,,,,RandomForest,0.3622448979591837,0.2060781667592813,10.0,2.0,5.0,,300.0,sqrt,,,,,
472,RandomForest,,,,,RandomForest,0.3673469387755102,0.20784513499745289,10.0,2.0,5.0,,300.0,log2,,,,,
473,RandomForest,,,,,RandomForest,0.41836734693877553,0.23864002539706397,10.0,2.0,5.0,,300.0,,,,,,
474,RandomForest,,,,,RandomForest,0.4030612244897959,0.2177154380995189,10.0,5.0,1.0,,300.0,sqrt,,,,,
475,RandomForest,,,,,RandomForest,0.42346938775510207,0.27891937873881784,10.0,5.0,1.0,,300.0,log2,,,,,
476,RandomForest,,,,,RandomForest,0.32142857142857145,0.16641975308641976,10.0,5.0,1.0,,300.0,,,,,,
477,RandomForest,,,,,RandomForest,0.3826530612244898,0.25601814321559546,10.0,5.0,2.0,,300.0,sqrt,,,,,
478,RandomForest,,,,,RandomForest,0.41836734693877553,0.22050968952118785,10.0,5.0,2.0,,300.0,log2,,,,,
479,RandomForest,,,,,RandomForest,0.41836734693877553,0.23207244105900324,10.0,5.0,2.0,,300.0,,,,,,
480,RandomForest,,,,,RandomForest,0.3979591836734694,0.19500643857439315,10.0,5.0,5.0,,300.0,sqrt,,,,,
481,RandomForest,,,,,RandomForest,0.35714285714285715,0.1765996650688063,10.0,5.0,5.0,,300.0,log2,,,,,
482,RandomForest,,,,,RandomForest,0.4030612244897959,0.211597573016986,10.0,5.0,5.0,,300.0,,,,,,
483,RandomForest,,,,,RandomForest,0.42346938775510207,0.21200154858691445,10.0,10.0,1.0,,300.0,sqrt,,,,,
484,RandomForest,,,,,RandomForest,0.39285714285714285,0.21172998378460875,10.0,10.0,1.0,,300.0,log2,,,,,
485,RandomForest,,,,,RandomForest,0.3979591836734694,0.20693286699698824,10.0,10.0,1.0,,300.0,,,,,,
486,RandomForest,,,,,RandomForest,0.37244897959183676,0.18564527260179434,10.0,10.0,2.0,,300.0,sqrt,,,,,
487,RandomForest,,,,,RandomForest,0.4030612244897959,0.19896723646723646,10.0,10.0,2.0,,300.0,log2,,,,,
488,RandomForest,,,,,RandomForest,0.3979591836734694,0.22231319055845478,10.0,10.0,2.0,,300.0,,,,,,
489,RandomForest,,,,,RandomForest,0.3979591836734694,0.18425296429268623,10.0,10.0,5.0,,300.0,sqrt,,,,,
490,RandomForest,,,,,RandomForest,0.3877551020408163,0.16953046953046955,10.0,10.0,5.0,,300.0,log2,,,,,
491,RandomForest,,,,,RandomForest,0.3673469387755102,0.2075783458344338,10.0,10.0,5.0,,300.0,,,,,,
492,RandomForest,,,,,RandomForest,0.3469387755102041,0.23271771112426362,20.0,2.0,1.0,,300.0,sqrt,,,,,
493,RandomForest,,,,,RandomForest,0.3826530612244898,0.24355892925160924,20.0,2.0,1.0,,300.0,log2,,,,,
494,RandomForest,,,,,RandomForest,0.3520408163265306,0.23012718358959616,20.0,2.0,1.0,,300.0,,,,,,
495,RandomForest,,,,,RandomForest,0.3622448979591837,0.23944085416363237,20.0,2.0,2.0,,300.0,sqrt,,,,,
496,RandomForest,,,,,RandomForest,0.3469387755102041,0.17968929204462517,20.0,2.0,2.0,,300.0,log2,,,,,
497,RandomForest,,,,,RandomForest,0.37244897959183676,0.22437040084098905,20.0,2.0,2.0,,300.0,,,,,,
498,RandomForest,,,,,RandomForest,0.3469387755102041,0.1676292157278804,20.0,2.0,5.0,,300.0,sqrt,,,,,
499,RandomForest,,,,,RandomForest,0.44387755102040816,0.21498317447784485,20.0,2.0,5.0,,300.0,log2,,,,,
500,RandomForest,,,,,RandomForest,0.3979591836734694,0.2215920479750267,20.0,2.0,5.0,,300.0,,,,,,
501,RandomForest,,,,,RandomForest,0.3877551020408163,0.23559945171563312,20.0,5.0,1.0,,300.0,sqrt,,,,,
502,RandomForest,,,,,RandomForest,0.42346938775510207,0.2615662982555576,20.0,5.0,1.0,,300.0,log2,,,,,
503,RandomForest,,,,,RandomForest,0.30612244897959184,0.17008818920306742,20.0,5.0,1.0,,300.0,,,,,,
504,RandomForest,,,,,RandomForest,0.3979591836734694,0.2057111823445762,20.0,5.0,2.0,,300.0,sqrt,,,,,
505,RandomForest,,,,,RandomForest,0.37755102040816324,0.21134781871428113,20.0,5.0,2.0,,300.0,log2,,,,,
506,RandomForest,,,,,RandomForest,0.32653061224489793,0.20647874402321612,20.0,5.0,2.0,,300.0,,,,,,
507,RandomForest,,,,,RandomForest,0.42857142857142855,0.2477649828682665,20.0,5.0,5.0,,300.0,sqrt,,,,,
508,RandomForest,,,,,RandomForest,0.3979591836734694,0.19060024197010497,20.0,5.0,5.0,,300.0,log2,,,,,
509,RandomForest,,,,,RandomForest,0.40816326530612246,0.2729277739804056,20.0,5.0,5.0,,300.0,,,,,,
510,RandomForest,,,,,RandomForest,0.3877551020408163,0.26118990061778136,20.0,10.0,1.0,,300.0,sqrt,,,,,
511,RandomForest,,,,,RandomForest,0.4489795918367347,0.24374426915761882,20.0,10.0,1.0,,300.0,log2,,,,,
512,RandomForest,,,,,RandomForest,0.45408163265306123,0.25146754147971667,20.0,10.0,1.0,,300.0,,,,,,
513,RandomForest,,,,,RandomForest,0.37244897959183676,0.1839003792307907,20.0,10.0,2.0,,300.0,sqrt,,,,,
514,RandomForest,,,,,RandomForest,0.3826530612244898,0.1887510230676933,20.0,10.0,2.0,,300.0,log2,,,,,
515,RandomForest,,,,,RandomForest,0.33163265306122447,0.20057971014492756,20.0,10.0,2.0,,300.0,,,,,,
516,RandomForest,,,,,RandomForest,0.40816326530612246,0.19905780649224658,20.0,10.0,5.0,,300.0,sqrt,,,,,
517,RandomForest,,,,,RandomForest,0.336734693877551,0.15378722008038717,20.0,10.0,5.0,,300.0,log2,,,,,
518,RandomForest,,,,,RandomForest,0.3826530612244898,0.20018045421911237,20.0,10.0,5.0,,300.0,,,,,,
519,RandomForest,,,,,RandomForest,0.3469387755102041,0.19972976506059756,50.0,2.0,1.0,,300.0,sqrt,,,,,
520,RandomForest,,,,,RandomForest,0.4387755102040816,0.29333990241501845,50.0,2.0,1.0,,300.0,log2,,,,,
521,RandomForest,,,,,RandomForest,0.3469387755102041,0.2289756072364768,50.0,2.0,1.0,,300.0,,,,,,
522,RandomForest,,,,,RandomForest,0.42857142857142855,0.2577532355478861,50.0,2.0,2.0,,300.0,sqrt,,,,,
523,RandomForest,,,,,RandomForest,0.4030612244897959,0.26765901648814855,50.0,2.0,2.0,,300.0,log2,,,,,
524,RandomForest,,,,,RandomForest,0.29591836734693877,0.21962098322974793,50.0,2.0,2.0,,300.0,,,,,,
525,RandomForest,,,,,RandomForest,0.45408163265306123,0.20933734939759033,50.0,2.0,5.0,,300.0,sqrt,,,,,
526,RandomForest,,,,,RandomForest,0.37244897959183676,0.19107093514388346,50.0,2.0,5.0,,300.0,log2,,,,,
527,RandomForest,,,,,RandomForest,0.3826530612244898,0.21543955101340587,50.0,2.0,5.0,,300.0,,,,,,
528,RandomForest,,,,,RandomForest,0.3673469387755102,0.24578174938883732,50.0,5.0,1.0,,300.0,sqrt,,,,,
529,RandomForest,,,,,RandomForest,0.3877551020408163,0.22237336525952692,50.0,5.0,1.0,,300.0,log2,,,,,
530,RandomForest,,,,,RandomForest,0.3520408163265306,0.22401221966439355,50.0,5.0,1.0,,300.0,,,,,,
531,RandomForest,,,,,RandomForest,0.44387755102040816,0.24444966910484153,50.0,5.0,2.0,,300.0,sqrt,,,,,
532,RandomForest,,,,,RandomForest,0.3877551020408163,0.26022178734507506,50.0,5.0,2.0,,300.0,log2,,,,,
533,RandomForest,,,,,RandomForest,0.34183673469387754,0.17835742816512837,50.0,5.0,2.0,,300.0,,,,,,
534,RandomForest,,,,,RandomForest,0.4489795918367347,0.22877133807741354,50.0,5.0,5.0,,300.0,sqrt,,,,,
535,RandomForest,,,,,RandomForest,0.3877551020408163,0.226531447858289,50.0,5.0,5.0,,300.0,log2,,,,,
536,RandomForest,,,,,RandomForest,0.3979591836734694,0.2357172557172557,50.0,5.0,5.0,,300.0,,,,,,
537,RandomForest,,,,,RandomForest,0.4030612244897959,0.22760597429442356,50.0,10.0,1.0,,300.0,sqrt,,,,,
538,RandomForest,,,,,RandomForest,0.4642857142857143,0.3051970956732862,50.0,10.0,1.0,,300.0,log2,,,,,
539,RandomForest,,,,,RandomForest,0.41836734693877553,0.2636054421768707,50.0,10.0,1.0,,300.0,,,,,,
540,RandomForest,,,,,RandomForest,0.3826530612244898,0.193006993006993,50.0,10.0,2.0,,300.0,sqrt,,,,,
541,RandomForest,,,,,RandomForest,0.42346938775510207,0.2488152866242038,50.0,10.0,2.0,,300.0,log2,,,,,
542,RandomForest,,,,,RandomForest,0.336734693877551,0.20804021744241433,50.0,10.0,2.0,,300.0,,,,,,
543,RandomForest,,,,,RandomForest,0.3622448979591837,0.1544784580498866,50.0,10.0,5.0,,300.0,sqrt,,,,,
544,RandomForest,,,,,RandomForest,0.3877551020408163,0.18923115662246096,50.0,10.0,5.0,,300.0,log2,,,,,
545,RandomForest,,,,,RandomForest,0.3673469387755102,0.19475407968558653,50.0,10.0,5.0,,300.0,,,,,,
546,RandomForest,,,,,RandomForest,0.33163265306122447,0.19939814691084853,,2.0,1.0,,500.0,sqrt,,,,,
547,RandomForest,,,,,RandomForest,0.32653061224489793,0.18493398654966586,,2.0,1.0,,500.0,log2,,,,,
548,RandomForest,,,,,RandomForest,0.29591836734693877,0.19984275482579175,,2.0,1.0,,500.0,,,,,,
549,RandomForest,,,,,RandomForest,0.3469387755102041,0.22471606824548002,,2.0,2.0,,500.0,sqrt,,,,,
550,RandomForest,,,,,RandomForest,0.35714285714285715,0.17900451678647167,,2.0,2.0,,500.0,log2,,,,,
551,RandomForest,,,,,RandomForest,0.336734693877551,0.2178241231604394,,2.0,2.0,,500.0,,,,,,
552,RandomForest,,,,,RandomForest,0.413265306122449,0.20001007774449467,,2.0,5.0,,500.0,sqrt,,,,,
553,RandomForest,,,,,RandomForest,0.3979591836734694,0.18770845891099056,,2.0,5.0,,500.0,log2,,,,,
554,RandomForest,,,,,RandomForest,0.39285714285714285,0.26097441962942725,,2.0,5.0,,500.0,,,,,,
555,RandomForest,,,,,RandomForest,0.37244897959183676,0.20694194895941578,,5.0,1.0,,500.0,sqrt,,,,,
556,RandomForest,,,,,RandomForest,0.37755102040816324,0.2511179910560716,,5.0,1.0,,500.0,log2,,,,,
557,RandomForest,,,,,RandomForest,0.30612244897959184,0.21677310048462062,,5.0,1.0,,500.0,,,,,,
558,RandomForest,,,,,RandomForest,0.37244897959183676,0.19660795825179386,,5.0,2.0,,500.0,sqrt,,,,,
559,RandomForest,,,,,RandomForest,0.3979591836734694,0.2065221113120892,,5.0,2.0,,500.0,log2,,,,,
560,RandomForest,,,,,RandomForest,0.37244897959183676,0.216604650735463,,5.0,2.0,,500.0,,,,,,
561,RandomForest,,,,,RandomForest,0.42857142857142855,0.2129795491864457,,5.0,5.0,,500.0,sqrt,,,,,
562,RandomForest,,,,,RandomForest,0.413265306122449,0.1976931695145324,,5.0,5.0,,500.0,log2,,,,,
563,RandomForest,,,,,RandomForest,0.35714285714285715,0.21104009118607658,,5.0,5.0,,500.0,,,,,,
564,RandomForest,,,,,RandomForest,0.336734693877551,0.18435537769154067,,10.0,1.0,,500.0,sqrt,,,,,
565,RandomForest,,,,,RandomForest,0.3826530612244898,0.2007283503222236,,10.0,1.0,,500.0,log2,,,,,
566,RandomForest,,,,,RandomForest,0.44387755102040816,0.3427042160737813,,10.0,1.0,,500.0,,,,,,
567,RandomForest,,,,,RandomForest,0.3979591836734694,0.19619339201428754,,10.0,2.0,,500.0,sqrt,,,,,
568,RandomForest,,,,,RandomForest,0.3826530612244898,0.18611065770109178,,10.0,2.0,,500.0,log2,,,,,
569,RandomForest,,,,,RandomForest,0.41836734693877553,0.2536350872182956,,10.0,2.0,,500.0,,,,,,
570,RandomForest,,,,,RandomForest,0.3622448979591837,0.18075307338052826,,10.0,5.0,,500.0,sqrt,,,,,
571,RandomForest,,,,,RandomForest,0.41836734693877553,0.20190536786253047,,10.0,5.0,,500.0,log2,,,,,
572,RandomForest,,,,,RandomForest,0.42346938775510207,0.21852858293075683,,10.0,5.0,,500.0,,,,,,
573,RandomForest,,,,,RandomForest,0.42346938775510207,0.21570929419986026,10.0,2.0,1.0,,500.0,sqrt,,,,,
574,RandomForest,,,,,RandomForest,0.4336734693877551,0.24331067993039823,10.0,2.0,1.0,,500.0,log2,,,,,
575,RandomForest,,,,,RandomForest,0.42857142857142855,0.28357142857142853,10.0,2.0,1.0,,500.0,,,,,,
576,RandomForest,,,,,RandomForest,0.3622448979591837,0.17843401342639964,10.0,2.0,2.0,,500.0,sqrt,,,,,
577,RandomForest,,,,,RandomForest,0.3979591836734694,0.20780581337321713,10.0,2.0,2.0,,500.0,log2,,,,,
578,RandomForest,,,,,RandomForest,0.3877551020408163,0.21362999745352684,10.0,2.0,2.0,,500.0,,,,,,
579,RandomForest,,,,,RandomForest,0.35714285714285715,0.18275323828161402,10.0,2.0,5.0,,500.0,sqrt,,,,,
580,RandomForest,,,,,RandomForest,0.3622448979591837,0.16447792477590903,10.0,2.0,5.0,,500.0,log2,,,,,
581,RandomForest,,,,,RandomForest,0.3520408163265306,0.23551820728291317,10.0,2.0,5.0,,500.0,,,,,,
582,RandomForest,,,,,RandomForest,0.37755102040816324,0.19575862733757474,10.0,5.0,1.0,,500.0,sqrt,,,,,
583,RandomForest,,,,,RandomForest,0.4336734693877551,0.2600649009180592,10.0,5.0,1.0,,500.0,log2,,,,,
584,RandomForest,,,,,RandomForest,0.413265306122449,0.24813696996795587,10.0,5.0,1.0,,500.0,,,,,,
585,RandomForest,,,,,RandomForest,0.37755102040816324,0.18396165858793712,10.0,5.0,2.0,,500.0,sqrt,,,,,
586,RandomForest,,,,,RandomForest,0.41836734693877553,0.20793605390287315,10.0,5.0,2.0,,500.0,log2,,,,,
587,RandomForest,,,,,RandomForest,0.3877551020408163,0.2833909624960926,10.0,5.0,2.0,,500.0,,,,,,
588,RandomForest,,,,,RandomForest,0.3163265306122449,0.18312862779120448,10.0,5.0,5.0,,500.0,sqrt,,,,,
589,RandomForest,,,,,RandomForest,0.336734693877551,0.15661333753608372,10.0,5.0,5.0,,500.0,log2,,,,,
590,RandomForest,,,,,RandomForest,0.3520408163265306,0.2024161408390416,10.0,5.0,5.0,,500.0,,,,,,
591,RandomForest,,,,,RandomForest,0.3622448979591837,0.1991185705909632,10.0,10.0,1.0,,500.0,sqrt,,,,,
592,RandomForest,,,,,RandomForest,0.3673469387755102,0.2093623686033553,10.0,10.0,1.0,,500.0,log2,,,,,
593,RandomForest,,,,,RandomForest,0.3979591836734694,0.22119800870529518,10.0,10.0,1.0,,500.0,,,,,,
594,RandomForest,,,,,RandomForest,0.42857142857142855,0.196910798490014,10.0,10.0,2.0,,500.0,sqrt,,,,,
595,RandomForest,,,,,RandomForest,0.4336734693877551,0.20679741587763276,10.0,10.0,2.0,,500.0,log2,,,,,
596,RandomForest,,,,,RandomForest,0.3979591836734694,0.20858701166920346,10.0,10.0,2.0,,500.0,,,,,,
597,RandomForest,,,,,RandomForest,0.40816326530612246,0.19648722595316773,10.0,10.0,5.0,,500.0,sqrt,,,,,
598,RandomForest,,,,,RandomForest,0.42346938775510207,0.25252586101983693,10.0,10.0,5.0,,500.0,log2,,,,,
599,RandomForest,,,,,RandomForest,0.39285714285714285,0.22959936944560488,10.0,10.0,5.0,,500.0,,,,,,
600,RandomForest,,,,,RandomForest,0.30612244897959184,0.18380899428009237,20.0,2.0,1.0,,500.0,sqrt,,,,,
601,RandomForest,,,,,RandomForest,0.37244897959183676,0.22267491659453187,20.0,2.0,1.0,,500.0,log2,,,,,
602,RandomForest,,,,,RandomForest,0.3469387755102041,0.19162534913526788,20.0,2.0,1.0,,500.0,,,,,,
603,RandomForest,,,,,RandomForest,0.3622448979591837,0.1973456203673044,20.0,2.0,2.0,,500.0,sqrt,,,,,
604,RandomForest,,,,,RandomForest,0.37244897959183676,0.21300574477001458,20.0,2.0,2.0,,500.0,log2,,,,,
605,RandomForest,,,,,RandomForest,0.39285714285714285,0.22374521148572782,20.0,2.0,2.0,,500.0,,,,,,
606,RandomForest,,,,,RandomForest,0.3979591836734694,0.2272972972972973,20.0,2.0,5.0,,500.0,sqrt,,,,,
607,RandomForest,,,,,RandomForest,0.3877551020408163,0.2094736842105263,20.0,2.0,5.0,,500.0,log2,,,,,
608,RandomForest,,,,,RandomForest,0.3622448979591837,0.19245649232248188,20.0,2.0,5.0,,500.0,,,,,,
609,RandomForest,,,,,RandomForest,0.34183673469387754,0.19709213930010508,20.0,5.0,1.0,,500.0,sqrt,,,,,
610,RandomForest,,,,,RandomForest,0.3979591836734694,0.23265151515151514,20.0,5.0,1.0,,500.0,log2,,,,,
611,RandomForest,,,,,RandomForest,0.33163265306122447,0.20315915968089882,20.0,5.0,1.0,,500.0,,,,,,
612,RandomForest,,,,,RandomForest,0.3979591836734694,0.2265245346347088,20.0,5.0,2.0,,500.0,sqrt,,,,,
613,RandomForest,,,,,RandomForest,0.3622448979591837,0.17927940425497693,20.0,5.0,2.0,,500.0,log2,,,,,
614,RandomForest,,,,,RandomForest,0.37755102040816324,0.2887620471832647,20.0,5.0,2.0,,500.0,,,,,,
615,RandomForest,,,,,RandomForest,0.4387755102040816,0.2490983267148627,20.0,5.0,5.0,,500.0,sqrt,,,,,
616,RandomForest,,,,,RandomForest,0.35714285714285715,0.1769339256751992,20.0,5.0,5.0,,500.0,log2,,,,,
617,RandomForest,,,,,RandomForest,0.3673469387755102,0.1885715686171535,20.0,5.0,5.0,,500.0,,,,,,
618,RandomForest,,,,,RandomForest,0.3469387755102041,0.20227024071513247,20.0,10.0,1.0,,500.0,sqrt,,,,,
619,RandomForest,,,,,RandomForest,0.39285714285714285,0.19407994990084543,20.0,10.0,1.0,,500.0,log2,,,,,
620,RandomForest,,,,,RandomForest,0.3520408163265306,0.20108256752993595,20.0,10.0,1.0,,500.0,,,,,,
621,RandomForest,,,,,RandomForest,0.3673469387755102,0.23543731823052197,20.0,10.0,2.0,,500.0,sqrt,,,,,
622,RandomForest,,,,,RandomForest,0.3469387755102041,0.17755102040816328,20.0,10.0,2.0,,500.0,log2,,,,,
623,RandomForest,,,,,RandomForest,0.3622448979591837,0.18762412297881406,20.0,10.0,2.0,,500.0,,,,,,
624,RandomForest,,,,,RandomForest,0.37244897959183676,0.19471149001350344,20.0,10.0,5.0,,500.0,sqrt,,,,,
625,RandomForest,,,,,RandomForest,0.40816326530612246,0.1819108846246583,20.0,10.0,5.0,,500.0,log2,,,,,
626,RandomForest,,,,,RandomForest,0.3520408163265306,0.21878573933625547,20.0,10.0,5.0,,500.0,,,,,,
627,RandomForest,,,,,RandomForest,0.336734693877551,0.21878226925175281,50.0,2.0,1.0,,500.0,sqrt,,,,,
628,RandomForest,,,,,RandomForest,0.33163265306122447,0.2147337113369722,50.0,2.0,1.0,,500.0,log2,,,,,
629,RandomForest,,,,,RandomForest,0.336734693877551,0.3278205708056454,50.0,2.0,1.0,,500.0,,,,,,
630,RandomForest,,,,,RandomForest,0.45918367346938777,0.27364230816485335,50.0,2.0,2.0,,500.0,sqrt,,,,,
631,RandomForest,,,,,RandomForest,0.39285714285714285,0.21400821400821401,50.0,2.0,2.0,,500.0,log2,,,,,
632,RandomForest,,,,,RandomForest,0.4030612244897959,0.24464213854555908,50.0,2.0,2.0,,500.0,,,,,,
633,RandomForest,,,,,RandomForest,0.3673469387755102,0.1700799200799201,50.0,2.0,5.0,,500.0,sqrt,,,,,
634,RandomForest,,,,,RandomForest,0.3877551020408163,0.1934600402919723,50.0,2.0,5.0,,500.0,log2,,,,,
635,RandomForest,,,,,RandomForest,0.3112244897959184,0.19422870610386342,50.0,2.0,5.0,,500.0,,,,,,
636,RandomForest,,,,,RandomForest,0.3673469387755102,0.20710362619904496,50.0,5.0,1.0,,500.0,sqrt,,,,,
637,RandomForest,,,,,RandomForest,0.336734693877551,0.2027920909499857,50.0,5.0,1.0,,500.0,log2,,,,,
638,RandomForest,,,,,RandomForest,0.3979591836734694,0.23086932821704023,50.0,5.0,1.0,,500.0,,,,,,
639,RandomForest,,,,,RandomForest,0.44387755102040816,0.22837174776726318,50.0,5.0,2.0,,500.0,sqrt,,,,,
640,RandomForest,,,,,RandomForest,0.413265306122449,0.22834446473951223,50.0,5.0,2.0,,500.0,log2,,,,,
641,RandomForest,,,,,RandomForest,0.3469387755102041,0.213637126036082,50.0,5.0,2.0,,500.0,,,,,,
642,RandomForest,,,,,RandomForest,0.40816326530612246,0.204522792022792,50.0,5.0,5.0,,500.0,sqrt,,,,,
643,RandomForest,,,,,RandomForest,0.39285714285714285,0.17052360550812562,50.0,5.0,5.0,,500.0,log2,,,,,
644,RandomForest,,,,,RandomForest,0.40816326530612246,0.21233069804498375,50.0,5.0,5.0,,500.0,,,,,,
645,RandomForest,,,,,RandomForest,0.37244897959183676,0.18868153183997596,50.0,10.0,1.0,,500.0,sqrt,,,,,
646,RandomForest,,,,,RandomForest,0.3826530612244898,0.21644428116059322,50.0,10.0,1.0,,500.0,log2,,,,,
647,RandomForest,,,,,RandomForest,0.3826530612244898,0.21329527936092685,50.0,10.0,1.0,,500.0,,,,,,
648,RandomForest,,,,,RandomForest,0.44387755102040816,0.2261998870694523,50.0,10.0,2.0,,500.0,sqrt,,,,,
649,RandomForest,,,,,RandomForest,0.45918367346938777,0.22055935365923798,50.0,10.0,2.0,,500.0,log2,,,,,
650,RandomForest,,,,,RandomForest,0.41836734693877553,0.24708767425402,50.0,10.0,2.0,,500.0,,,,,,
651,RandomForest,,,,,RandomForest,0.3826530612244898,0.1902300934880722,50.0,10.0,5.0,,500.0,sqrt,,,,,
652,RandomForest,,,,,RandomForest,0.3877551020408163,0.18803063905835102,50.0,10.0,5.0,,500.0,log2,,,,,
653,RandomForest,,,,,RandomForest,0.41836734693877553,0.21822894773714444,50.0,10.0,5.0,,500.0,,,,,,
654,Logreg,,,,,Logreg,0.32653061224489793,0.08205128205128205,,,,,,,0.01,l1,liblinear,100.0,
655,Logreg,,,,,Logreg,0.32653061224489793,0.10078740157480315,,,,,,,0.01,l1,liblinear,100.0,balanced
656,Logreg,,,,,Logreg,0.3622448979591837,0.08863920099875156,,,,,,,0.01,l1,liblinear,300.0,
657,Logreg,,,,,Logreg,0.3112244897959184,0.07911802853437094,,,,,,,0.01,l1,liblinear,300.0,balanced
658,Logreg,,,,,Logreg,0.3469387755102041,0.08585858585858586,,,,,,,0.01,l1,liblinear,1000.0,
659,Logreg,,,,,Logreg,0.3520408163265306,0.10615384615384615,,,,,,,0.01,l1,liblinear,1000.0,balanced
660,Logreg,,,,,Logreg,0.336734693877551,0.08396946564885495,,,,,,,0.01,l1,saga,100.0,
661,Logreg,,,,,Logreg,0.061224489795918366,0.019230769230769232,,,,,,,0.01,l1,saga,100.0,balanced
662,Logreg,,,,,Logreg,0.32653061224489793,0.08205128205128205,,,,,,,0.01,l1,saga,300.0,
663,Logreg,,,,,Logreg,0.2193877551020408,0.0599721059972106,,,,,,,0.01,l1,saga,300.0,balanced
664,Logreg,,,,,Logreg,0.3010204081632653,0.07712418300653595,,,,,,,0.01,l1,saga,1000.0,
665,Logreg,,,,,Logreg,0.07142857142857142,0.022222222222222223,,,,,,,0.01,l1,saga,1000.0,balanced
666,Logreg,,,,,Logreg,0.32653061224489793,0.1365983674829252,,,,,,,0.01,l2,liblinear,100.0,
667,Logreg,,,,,Logreg,0.37244897959183676,0.22162455693452998,,,,,,,0.01,l2,liblinear,100.0,balanced
668,Logreg,,,,,Logreg,0.37244897959183676,0.15070296523517382,,,,,,,0.01,l2,liblinear,300.0,
669,Logreg,,,,,Logreg,0.3622448979591837,0.21988347860871138,,,,,,,0.01,l2,liblinear,300.0,balanced
670,Logreg,,,,,Logreg,0.39285714285714285,0.15599950672092736,,,,,,,0.01,l2,liblinear,1000.0,
671,Logreg,,,,,Logreg,0.37755102040816324,0.21349792790679492,,,,,,,0.01,l2,liblinear,1000.0,balanced
672,Logreg,,,,,Logreg,0.44387755102040816,0.18555869853373233,,,,,,,0.01,l2,saga,100.0,
673,Logreg,,,,,Logreg,0.21428571428571427,0.17561628058745962,,,,,,,0.01,l2,saga,100.0,balanced
674,Logreg,,,,,Logreg,0.413265306122449,0.16460308607547872,,,,,,,0.01,l2,saga,300.0,
675,Logreg,,,,,Logreg,0.23979591836734693,0.19275517484193216,,,,,,,0.01,l2,saga,300.0,balanced
676,Logreg,,,,,Logreg,0.3112244897959184,0.12529064227177433,,,,,,,0.01,l2,saga,1000.0,
677,Logreg,,,,,Logreg,0.2653061224489796,0.2093053371996879,,,,,,,0.01,l2,saga,1000.0,balanced
678,Logreg,,,,,Logreg,0.3979591836734694,0.16800040119224535,,,,,,,0.1,l1,liblinear,100.0,
679,Logreg,,,,,Logreg,0.336734693877551,0.21827927431523322,,,,,,,0.1,l1,liblinear,100.0,balanced
680,Logreg,,,,,Logreg,0.3877551020408163,0.15948264414522084,,,,,,,0.1,l1,liblinear,300.0,
681,Logreg,,,,,Logreg,0.34183673469387754,0.21701494556028947,,,,,,,0.1,l1,liblinear,300.0,balanced
682,Logreg,,,,,Logreg,0.413265306122449,0.16418650793650794,,,,,,,0.1,l1,liblinear,1000.0,
683,Logreg,,,,,Logreg,0.28061224489795916,0.18117060204363436,,,,,,,0.1,l1,liblinear,1000.0,balanced
684,Logreg,,,,,Logreg,0.35714285714285715,0.15757768835233624,,,,,,,0.1,l1,saga,100.0,
685,Logreg,,,,,Logreg,0.3622448979591837,0.26246305418719207,,,,,,,0.1,l1,saga,100.0,balanced
686,Logreg,,,,,Logreg,0.42346938775510207,0.17259397586194972,,,,,,,0.1,l1,saga,300.0,
687,Logreg,,,,,Logreg,0.00510204081632653,0.006944444444444444,,,,,,,0.1,l1,saga,300.0,balanced
688,Logreg,,,,,Logreg,0.4336734693877551,0.23748064743138636,,,,,,,0.1,l1,saga,1000.0,
689,Logreg,,,,,Logreg,0.16326530612244897,0.14303261911687082,,,,,,,0.1,l1,saga,1000.0,balanced
690,Logreg,,,,,Logreg,0.4030612244897959,0.19525572155259197,,,,,,,0.1,l2,liblinear,100.0,
691,Logreg,,,,,Logreg,0.3520408163265306,0.2648673750164611,,,,,,,0.1,l2,liblinear,100.0,balanced
692,Logreg,,,,,Logreg,0.46938775510204084,0.2699107985016304,,,,,,,0.1,l2,liblinear,300.0,
693,Logreg,,,,,Logreg,0.29591836734693877,0.20997167677495546,,,,,,,0.1,l2,liblinear,300.0,balanced
694,Logreg,,,,,Logreg,0.3826530612244898,0.16963129411680689,,,,,,,0.1,l2,liblinear,1000.0,
695,Logreg,,,,,Logreg,0.29591836734693877,0.20149199315865984,,,,,,,0.1,l2,liblinear,1000.0,balanced
696,Logreg,,,,,Logreg,0.3826530612244898,0.23482152295711617,,,,,,,0.1,l2,saga,100.0,
697,Logreg,,,,,Logreg,0.2653061224489796,0.23609762865693185,,,,,,,0.1,l2,saga,100.0,balanced
698,Logreg,,,,,Logreg,0.45408163265306123,0.23130749155007915,,,,,,,0.1,l2,saga,300.0,
